question,model_answer,context
"When cubing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.', 'Cut and cube in small pieces pineapple and avocado.\nCut cucumber lenghtwise, cutting rounds and seeding with small spoon.\nIn large bowl add pineapple, avocado and cucumber.\nIn small bowl mix onion, salt, pepper, oilive oil and freshly squeezed lemon juice, whisk well.\nPour over pineapple, avocado and cucumbers, tossing well.\nRefrigerate for 15-20 minutes.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
"When cubing a specific fruit or vegetable, what is form of the input to perform the action on?",Fruit cubes,"['1.\nDice watermelon and mango into small cubes.\n2.\nBlend all other ingredients into fruit cubes\n3.\nChill well, serve.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Mix all together and either knead well or put in food processor to process.\nForm into balls.']"
"When cubing a specific fruit or vegetable, what is form and amount of the resulting pieces?",Small cubes.,"['Clean and cut up fruit, mix together.\nEnjoy.', '1.\nDice watermelon and mango into small cubes.\n2.\nBlend all other ingredients into fruit cubes\n3.\nChill well, serve.', 'Apples grated Applesauce Apricots chopped Bananas mashed Carrots grated Cherries pitted & chopped Coconut fresh, ground Dates pitted & finely chopped Eggplant ground up Figs finely chopped Grapes seedless Honey omit sugar above Lemons use only 1/2 cup juice Marmalade omit 1 cup sugar Mincemeat Oranges chopped Peaches fresh or canned, chopped Peppermint use only 1/2 cup Pears chopped Pineapple crushed, well drained Prunes chopped; use only 1 cup Pumpkin canned Raisins Raspberries fresh or well']"
"When chopping a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['When the chops are cooked, remove from the broiler or grill and let them rest for 5 minutes before serving.\nMeanwhile, slice the cored apples into thick rounds, drizzle with olive oil, season lightly with salt and pepper and place on the broiler pan or grill until tender when pierced with a fork.\nThese, too, should be brushed with the maple glaze and turned frequently.\nServe chops with the apple slices, sprinkled with pecans and candied ginger.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Do not cut all the way through the potato.\nThe chopsticks or wooden spoons will stop the knife from cutting all the way through the potato.\nBut, be careful not to cut through the potato on the first few slices on each end of the potatothe chopsticks may not stop the knife.\nPlace the potatoes on a baking sheet and brush well with chile oil.\nBake for 45 to 55 minutes until the potatoes are fork tender inside, but the skin is crispy.']"
"When chopping a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Core the apples.,"['Do use a food processor for all the chopping, if you have one.\nSaves bunches of time.', 'Cook chops an additional 4 to 5 min.\nor until done (145 degrees F), brushing occasionally with remaining sauce.\nRemove from grill.\nLet stand 3 min.\nMeanwhile, heat reserved sauce.\nPlace chops on platter; top with peaches.\nDrizzle with reserved sauce; sprinkle with onions.', 'When the chops are cooked, remove from the broiler or grill and let them rest for 5 minutes before serving.\nMeanwhile, slice the cored apples into thick rounds, drizzle with olive oil, season lightly with salt and pepper and place on the broiler pan or grill until tender when pierced with a fork.\nThese, too, should be brushed with the maple glaze and turned frequently.\nServe chops with the apple slices, sprinkled with pecans and candied ginger.']"
"When chopping a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Cook chops an additional 4 to 5 min.\nor until done (145 degrees F), brushing occasionally with remaining sauce.\nRemove from grill.\nLet stand 3 min.\nMeanwhile, heat reserved sauce.\nPlace chops on platter; top with peaches.\nDrizzle with reserved sauce; sprinkle with onions.', 'Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.', 'Do use a food processor for all the chopping, if you have one.\nSaves bunches of time.']"
"When chopping a specific fruit or vegetable, what is form of the input to perform the action on?",Chopped,"['Do use a food processor for all the chopping, if you have one.\nSaves bunches of time.', 'Chop all peppers (raw).\nChop tomatoes.\nChop cilantro.\nAdd in to remaining ingredients.\nChill for 1 hour.\nServes many who can take it.', 'When the chops are cooked, remove from the broiler or grill and let them rest for 5 minutes before serving.\nMeanwhile, slice the cored apples into thick rounds, drizzle with olive oil, season lightly with salt and pepper and place on the broiler pan or grill until tender when pierced with a fork.\nThese, too, should be brushed with the maple glaze and turned frequently.\nServe chops with the apple slices, sprinkled with pecans and candied ginger.']"
"When chopping a specific fruit or vegetable, what is form and amount of the resulting pieces?",Chopped.,"['Blanch & Peel:.\n7 & 1/2 pounds ripe Tomatoes(about 30 medium).\nChop OR put though food chopper, & then measure:(I chop mine).\n2 & 1/2 cups peeled onions(6 medium).\n2 & 1/2 cups seeded red & green peppers(4 green & 2 red).\nFinely dice & measure:.\n3 cups celery.\nPut these in a large preserving kettle (enamel preferred).\nAdd:.\n1 &1/2 cups white sugar.\n2 tablespoon pickling salt.\n4 cups cider vinegar.\nTie in a cheesecloth:.\n1 tablespoon whole cloves.\n3 tablespoons whole allspice.', 'Apples grated Applesauce Apricots chopped Bananas mashed Carrots grated Cherries pitted & chopped Coconut fresh, ground Dates pitted & finely chopped Eggplant ground up Figs finely chopped Grapes seedless Honey omit sugar above Lemons use only 1/2 cup juice Marmalade omit 1 cup sugar Mincemeat Oranges chopped Peaches fresh or canned, chopped Peppermint use only 1/2 cup Pears chopped Pineapple crushed, well drained Prunes chopped; use only 1 cup Pumpkin canned Raisins Raspberries fresh or well', 'Clean and cut up fruit, mix together.\nEnjoy.']"
"When dividing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",Follow the curve of the object.,"['Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Cut in half horizontally.\nSpread base with pesto.\nSlice tomatoes and place over pesto.\nPlace top of bread on.\nCut into wedges to serve', 'The object is to make a guard that your knife will not go beyond when you slice the ham; this will give a clean bottom edge to the slices and also protect your hand from the knife in case it happens to slide while you are slicing the meat.\nSlice the ham on the bias, stopping at the cut edge, and arrange the meat on a warm platter.\nServe 3 or 4 slices of ham per person with few slices of the peaches and the sauce spooned around and over the meat.']"
"When dividing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Add tomatoes halves and toss gently.\nDivide into six individual serving bowls.\nDivide walnuts on top of each.\nAdd two avocado slices on each.\nServe immediately.\nServes 6.', 'Clean and cut up fruit, mix together.\nEnjoy.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.']"
